building_id,source_name,source_priority,source_building_id,area_m2,height_m_original,height_source_original,levels_original,building_type_original,confidence_original,raw_properties_json,candidate_id,geometry_source,is_ml_source,dedup_status,source_candidates,source_candidate_ids,n_source_candidates,best_iou,levels_promoted_from_source,levels_promoted_from_id,promoted_fields,type_promoted_from_source,type_promoted_from_id,height_promoted_from_source,height_promoted_from_id,lu_desc_v10,height_m,height_source,height_confidence,height_warning,intersects_v09_tile,v09_tile_types,v09_tile_ids,qa_category,qa_target_type,qa_priority_score,review_status,manual_decision,manual_height_m,manual_notes,centroid_x_svy21,centroid_y_svy21
v10_bldg_002701,osm,3,osm_271791508,158.1882141070546,,height,1.0,retail,,"{ ""osm_id"": ""271791508"", ""source_name"": ""osm"", ""building"": ""retail"", ""building_levels"": ""1"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""534\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""retail\"", \""building:levels\"": \""1\"", \""roof:shape\"": \""gabled\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""158.1882141070546"" }",cand_osm_001002,osm,False,accepted_new,osm,osm_271791508,1,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,3.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.158,todo,,,,29362.254520510385,34328.931768801776
v10_bldg_002722,osm,3,osm_271791495,157.34660891107512,,height,3.0,apartments,,"{ ""osm_id"": ""271791495"", ""source_name"": ""osm"", ""building"": ""apartments"", ""building_levels"": ""3"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""588\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""apartments\"", \""building:levels\"": \""3\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""157.34660891107512"" }",cand_osm_000990,osm,False,accepted_new,osm,osm_271791495,1,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,9.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.157,todo,,,,29105.083457734498,34338.04086416457
v10_bldg_002723,osm,3,osm_271791507,157.28059003425997,,height,3.0,apartments,,"{ ""osm_id"": ""271791507"", ""source_name"": ""osm"", ""building"": ""apartments"", ""building_levels"": ""3"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""592A\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""apartments\"", \""building:levels\"": \""3\"", \""roof:shape\"": \""gabled\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""157.28059003425997"" }",cand_osm_001001,osm,False,accepted_new,osm,osm_271791507,1,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,9.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.157,todo,,,,29033.308394834166,34332.47817607057
v10_bldg_002740,osm,3,osm_453978641,156.16301947096235,,height,,house,,"{ ""osm_id"": ""453978641"", ""source_name"": ""osm"", ""building"": ""house"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""45\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""house\"" }"", ""area_m2"": ""156.16301947096235"" }",cand_osm_002357,osm,False,accepted_new,osm,osm_453978641,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.156,todo,,,,31226.11322548042,36073.54206246623
v10_bldg_002751,osm,3,osm_271791490,155.2110415975657,,height,3.0,apartments,,"{ ""osm_id"": ""271791490"", ""source_name"": ""osm"", ""building"": ""apartments"", ""building_levels"": ""3"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""568\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""apartments\"", \""building:levels\"": \""3\"", \""roof:shape\"": \""hipped\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""155.2110415975657"" }",cand_osm_000985,osm,False,accepted_new,osm,osm_271791490,1,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,9.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.155,todo,,,,29199.987479860996,34353.67066400871
v10_bldg_002750,osm,3,osm_875707781,155.3233672728255,,height,,house,,"{ ""osm_id"": ""875707781"", ""source_name"": ""osm"", ""building"": ""house"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""26B\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""house\"" }"", ""area_m2"": ""155.3233672728255"" }",cand_osm_003583,osm,False,accepted_new,osm,osm_875707781,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.155,todo,,,,31280.132974895638,36127.91582411652
v10_bldg_002749,osm,3,osm_453978566,155.37603010325302,,height,,detached,,"{ ""osm_id"": ""453978566"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""31B\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""155.37603010325302"" }",cand_osm_002302,osm,False,accepted_new,osm,osm_453978566,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.155,todo,,,,31294.615107068665,36027.93166229694
v10_bldg_002757,osm,3,osm_271791498,154.69279577230986,,height,1.0,retail,,"{ ""osm_id"": ""271791498"", ""source_name"": ""osm"", ""building"": ""retail"", ""building_levels"": ""1"", ""roof_levels"": ""1"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""532\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""retail\"", \""building:levels\"": \""1\"", \""roof:levels\"": \""1\"", \""roof:shape\"": \""gabled\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""154.69279577230986"" }",cand_osm_000993,osm,False,accepted_new,osm,osm_271791498,1,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,3.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.155,todo,,,,29368.95639992694,34329.176101133926
v10_bldg_002773,osm,3,osm_760541029,153.58740591044668,,height,3.0,apartments,,"{ ""osm_id"": ""760541029"", ""source_name"": ""osm"", ""building"": ""apartments"", ""building_levels"": ""3"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""562\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""apartments\"", \""building:levels\"": \""3\"", \""roof:shape\"": \""hipped\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""153.58740591044668"" }",cand_osm_003227,osm,False,accepted_new,osm,osm_760541029,1,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,9.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.154,todo,,,,29244.96858489619,34355.45573321559
v10_bldg_002776,osm,3,osm_760541022,153.30787927508158,,height,3.0,apartments,,"{ ""osm_id"": ""760541022"", ""source_name"": ""osm"", ""building"": ""apartments"", ""building_levels"": ""3"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""566A\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""apartments\"", \""building:levels\"": \""3\"", \""roof:shape\"": \""hipped\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""153.30787927508158"" }",cand_osm_003220,osm,False,accepted_new,osm,osm_760541022,1,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,9.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.153,todo,,,,29208.29641383151,34353.77211520248
v10_bldg_002780,osm,3,osm_868709017,153.05238573707595,,height,2.0,service,,"{ ""osm_id"": ""868709017"", ""source_name"": ""osm"", ""building"": ""service"", ""building_levels"": ""2"", ""name"": ""18 Ah Hood Road"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""18\"", \""addr:street\"": \""Ah Hood Road\"", \""building\"": \""service\"", \""building:levels\"": \""2\"", \""name\"": \""18 Ah Hood Road\"", \""operator\"": \""SPPG\"", \""power\"": \""substation\"", \""roof:shape\"": \""flat\"", \""substation\"": \""minor_distribution\"", \""voltage\"": \""22000\"" }"", ""area_m2"": ""153.05238573707595"" }",cand_osm_003573,osm,False,accepted_new,osm,osm_868709017,1,0.0,,,,,,,,HOTEL,6.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.153,todo,,,,29400.70172712245,34400.87382009536
v10_bldg_002806,osm,3,osm_760541024,151.65464799927727,,height,3.0,apartments,,"{ ""osm_id"": ""760541024"", ""source_name"": ""osm"", ""building"": ""apartments"", ""building_levels"": ""3"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""562A\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""apartments\"", \""building:levels\"": \""3\"", \""roof:shape\"": \""hipped\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""151.65464799927727"" }",cand_osm_003222,osm,False,accepted_new,osm,osm_760541024,1,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,9.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.152,todo,,,,29238.27749704865,34355.328923399305
v10_bldg_002799,osm,3,osm_760541028,152.48843126314048,,height,3.0,apartments,,"{ ""osm_id"": ""760541028"", ""source_name"": ""osm"", ""building"": ""apartments"", ""building_levels"": ""3"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""564\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""apartments\"", \""building:levels\"": \""3\"", \""roof:shape\"": \""hipped\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""152.48843126314048"" }",cand_osm_003226,osm,False,accepted_new,osm,osm_760541028,1,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,9.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.152,todo,,,,29230.17814560993,34354.84116913341
v10_bldg_002826,osm,3,osm_875707783,149.90186798613368,,height,,house,,"{ ""osm_id"": ""875707783"", ""source_name"": ""osm"", ""building"": ""house"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""26\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""house\"" }"", ""area_m2"": ""149.90186798613368"" }",cand_osm_003585,osm,False,accepted_new,osm,osm_875707783,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.15,todo,,,,31286.18784747545,36130.84914300755
v10_bldg_002827,osm,3,osm_454209276,149.8916255829174,,height,2.0,residential,,"{ ""osm_id"": ""454209276"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""2"", ""roof_levels"": ""1"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""24B\"", \""addr:street\"": \""Saint Michael's Road\"", \""building\"": \""residential\"", \""building:levels\"": \""2\"", \""roof:levels\"": \""1\"", \""roof:material\"": \""roof_tiles\"", \""roof:orientation\"": \""across\"", \""roof:shape\"": \""gabled\"" }"", ""area_m2"": ""149.8916255829174"" }",cand_osm_002467,osm,False,accepted_new,osm,osm_454209276,1,0.0,,,,,,,,RESIDENTIAL,6.0,osm_levels_x_3m:levels_original,medium_high,,True,clean_hazard_top,T01_clean_hazard_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.15,todo,,,,31386.6809791851,34352.635429173315
v10_bldg_002829,osm,3,osm_700171139,149.87014507160725,,height,2.0,residential,,"{ ""osm_id"": ""700171139"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""2"", ""roof_levels"": ""1"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""24\"", \""addr:street\"": \""Saint Michael's Road\"", \""building\"": \""residential\"", \""building:levels\"": \""2\"", \""roof:levels\"": \""1\"", \""roof:material\"": \""roof_tiles\"", \""roof:orientation\"": \""across\"", \""roof:shape\"": \""gabled\"" }"", ""area_m2"": ""149.87014507160725"" }",cand_osm_003064,osm,False,accepted_new,osm,osm_700171139,1,0.0,,,,,,,,RESIDENTIAL,6.0,osm_levels_x_3m:levels_original,medium_high,,True,clean_hazard_top,T01_clean_hazard_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.15,todo,,,,31398.671556026533,34365.94160038303
v10_bldg_002828,osm,3,osm_700171140,149.89162216720422,,height,2.0,residential,,"{ ""osm_id"": ""700171140"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""2"", ""roof_levels"": ""1"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""24A\"", \""addr:street\"": \""Saint Michael's Road\"", \""building\"": \""residential\"", \""building:levels\"": \""2\"", \""roof:levels\"": \""1\"", \""roof:material\"": \""roof_tiles\"", \""roof:orientation\"": \""across\"", \""roof:shape\"": \""gabled\"" }"", ""area_m2"": ""149.89162216720422"" }",cand_osm_003065,osm,False,accepted_new,osm,osm_700171140,1,0.0,,,,,,,,RESIDENTIAL,6.0,osm_levels_x_3m:levels_original,medium_high,,True,clean_hazard_top,T01_clean_hazard_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.15,todo,,,,31392.677938906512,34359.28878291578
v10_bldg_002831,osm,3,osm_760541025,149.8410101226731,,height,3.0,apartments,,"{ ""osm_id"": ""760541025"", ""source_name"": ""osm"", ""building"": ""apartments"", ""building_levels"": ""3"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""560A\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""apartments\"", \""building:levels\"": \""3\"", \""roof:shape\"": \""hipped\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""149.8410101226731"" }",cand_osm_003223,osm,False,accepted_new,osm,osm_760541025,1,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,9.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.15,todo,,,,29253.02753242837,34356.090865285136
v10_bldg_002872,osm,3,osm_760541027,145.1819504147055,,height,3.0,apartments,,"{ ""osm_id"": ""760541027"", ""source_name"": ""osm"", ""building"": ""apartments"", ""building_levels"": ""3"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""566\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""apartments\"", \""building:levels\"": \""3\"", \""roof:shape\"": \""hipped\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""145.1819504147055"" }",cand_osm_003225,osm,False,accepted_new,osm,osm_760541027,1,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,9.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.145,todo,,,,29214.980873085697,34353.894833182734
v10_bldg_002874,osm,3,osm_453978621,145.0753296227217,,height,,detached,,"{ ""osm_id"": ""453978621"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""139\"", \""addr:street\"": \""Braddell Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""145.0753296227217"" }",cand_osm_002337,osm,False,accepted_new,osm,osm_453978621,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.145,todo,,,,31293.781334751264,36177.70442892551
v10_bldg_002902,osm,3,osm_453940641,144.27452465079628,,height,,residential,,"{ ""osm_id"": ""453940641"", ""source_name"": ""osm"", ""building"": ""residential"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""45\"", \""addr:street\"": \""Mackerrow Road\"", \""building\"": \""residential\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""144.27452465079628"" }",cand_osm_002118,osm,False,accepted_new,osm,osm_453940641,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.144,todo,,,,31373.553948371668,36311.574372478965
v10_bldg_002949,osm,3,osm_875707780,143.10194092459102,,height,,house,,"{ ""osm_id"": ""875707780"", ""source_name"": ""osm"", ""building"": ""house"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""30\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""house\"" }"", ""area_m2"": ""143.10194092459102"" }",cand_osm_003582,osm,False,accepted_new,osm,osm_875707780,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.143,todo,,,,31261.39311462657,36121.089258601074
v10_bldg_002990,osm,3,osm_271791524,139.94612477358368,,height,3.0,apartments,,"{ ""osm_id"": ""271791524"", ""source_name"": ""osm"", ""building"": ""apartments"", ""building_levels"": ""3"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""592D\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""apartments\"", \""building:levels\"": \""3\"", \""roof:shape\"": \""gabled\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""139.94612477358368"" }",cand_osm_001016,osm,False,accepted_new,osm,osm_271791524,1,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,9.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.14,todo,,,,29027.177023991597,34332.09373516148
v10_bldg_002999,osm,3,osm_906081534,139.17845464926853,,height,,roof,,"{ ""osm_id"": ""906081534"", ""source_name"": ""osm"", ""building"": ""roof"", ""layer"": ""1"", ""raw_tags_json"": ""{ \""building\"": \""roof\"", \""layer\"": \""1\"" }"", ""area_m2"": ""139.17845464926853"" }",cand_osm_003651,osm,False,accepted_new,osm,osm_906081534,1,0.0,,,,,,,,RESIDENTIAL,4.0,type_default_shelter,medium_low,possible_shelter_not_ground_up_building,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.139,todo,,,,29273.629138838878,34768.96900216231
v10_bldg_003412,osm,3,osm_700171132,123.93248788808039,,height,2.0,residential,,"{ ""osm_id"": ""700171132"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""2"", ""roof_levels"": ""1"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""24J\"", \""addr:street\"": \""Saint Michael's Road\"", \""building\"": \""residential\"", \""building:levels\"": \""2\"", \""roof:levels\"": \""1\"", \""roof:material\"": \""roof_tiles\"", \""roof:orientation\"": \""across\"", \""roof:shape\"": \""gabled\"" }"", ""area_m2"": ""123.93248788808039"" }",cand_osm_003058,osm,False,accepted_new,osm,osm_700171132,1,0.0,,,,,,,,RESIDENTIAL,6.0,osm_levels_x_3m:levels_original,medium_high,,True,clean_hazard_top,T01_clean_hazard_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.124,todo,,,,31342.350088411178,34307.38674083485
v10_bldg_003434,osm,3,osm_453978626,122.43332740956401,,height,,house,,"{ ""osm_id"": ""453978626"", ""source_name"": ""osm"", ""building"": ""house"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""28\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""house\"" }"", ""area_m2"": ""122.43332740956401"" }",cand_osm_002342,osm,False,accepted_new,osm,osm_453978626,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.122,todo,,,,31273.063579472124,36126.72121101364
v10_bldg_003456,osm,3,osm_271791527,120.98986921711389,,height,3.0,apartments,,"{ ""osm_id"": ""271791527"", ""source_name"": ""osm"", ""building"": ""apartments"", ""building_levels"": ""3"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""592G\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""apartments\"", \""building:levels\"": \""3\"", \""roof:shape\"": \""flat\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""120.98986921711389"" }",cand_osm_001019,osm,False,accepted_new,osm,osm_271791527,1,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,9.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.121,todo,,,,29020.72967108059,34331.72924911659
v10_bldg_003602,osm,3,osm_481628666,118.35272325295317,,height,1.0,retail,,"{ ""osm_id"": ""481628666"", ""source_name"": ""osm"", ""building"": ""retail"", ""building_levels"": ""1"", ""layer"": ""1"", ""name"": ""Star Mart"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""542\"", \""addr:street\"": \""Balestier Road\"", \""brand\"": \""Star Mart\"", \""brand:wikidata\"": \""Q61994857\"", \""building\"": \""retail\"", \""building:levels\"": \""1\"", \""check_date\"": \""2024-04-03\"", \""layer\"": \""1\"", \""name\"": \""Star Mart\"", \""phone\"": \""+65 6255 2873\"", \""shop\"": \""convenience\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""118.35272325295317"" }",cand_osm_002754,osm,False,accepted_new,osm,osm_481628666,1,0.0,,,,,,,,TRANSPORT FACILITIES,3.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.118,todo,,,,29309.841658161975,34336.07268664007
v10_bldg_003611,osm,3,osm_875707782,117.8150902085512,,height,,house,,"{ ""osm_id"": ""875707782"", ""source_name"": ""osm"", ""building"": ""house"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""28A\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""house\"" }"", ""area_m2"": ""117.8150902085512"" }",cand_osm_003584,osm,False,accepted_new,osm,osm_875707782,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.118,todo,,,,31266.994681147244,36124.78848729122
v10_bldg_003626,osm,3,osm_1481058122,116.91914284381923,,height,,yes,,"{ ""osm_id"": ""1481058122"", ""source_name"": ""osm"", ""building"": ""yes"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""1A\"", \""addr:street\"": \""Dyson Road\"", \""building\"": \""yes\"" }"", ""area_m2"": ""116.91914284381923"" }",cand_osm_005179,osm,False,accepted_new,osm,osm_1481058122,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.117,todo,,,,28711.991764076134,34346.53066083249
v10_bldg_003664,osm,3,osm_453978630,113.56421570059857,,height,,detached,,"{ ""osm_id"": ""453978630"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""31C\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""113.56421570059857"" }",cand_osm_002346,osm,False,accepted_new,osm,osm_453978630,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.114,todo,,,,31284.952227150712,36038.191970445936
v10_bldg_003704,osm,3,osm_700171138,110.9042646855794,,height,2.0,residential,,"{ ""osm_id"": ""700171138"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""2"", ""roof_levels"": ""1"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""24G\"", \""addr:street\"": \""Saint Michael's Road\"", \""building\"": \""residential\"", \""building:levels\"": \""2\"", \""roof:levels\"": \""1\"", \""roof:material\"": \""roof_tiles\"", \""roof:orientation\"": \""across\"", \""roof:shape\"": \""gabled\"" }"", ""area_m2"": ""110.9042646855794"" }",cand_osm_003063,osm,False,accepted_new,osm,osm_700171138,1,0.0,,,,,,,,RESIDENTIAL,6.0,osm_levels_x_3m:levels_original,medium_high,,True,clean_hazard_top,T01_clean_hazard_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.111,todo,,,,31350.159342162297,34318.802290817555
v10_bldg_003705,osm,3,osm_700171136,110.81775043752958,,height,2.0,residential,,"{ ""osm_id"": ""700171136"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""2"", ""roof_levels"": ""1"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""24E\"", \""addr:street\"": \""Saint Michael's Road\"", \""building\"": \""residential\"", \""building:levels\"": \""2\"", \""roof:levels\"": \""1\"", \""roof:material\"": \""roof_tiles\"", \""roof:orientation\"": \""across\"", \""roof:shape\"": \""gabled\"" }"", ""area_m2"": ""110.81775043752958"" }",cand_osm_003061,osm,False,accepted_new,osm,osm_700171136,1,0.0,,,,,,,,RESIDENTIAL,6.0,osm_levels_x_3m:levels_original,medium_high,,True,clean_hazard_top,T01_clean_hazard_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.111,todo,,,,31359.247572793818,34329.40717422526
