path,filename,source_kind_guess,suffix,size_bytes,modified_time,root_origin,path_tokens,version_tokens,likely_role,confidence_score,reject_reason,requires_manual_version_review,selection_basis,claim_boundary
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/.claude/worktrees/sad-hopper-5f37b7/06-openheat_grid/data/solweig/v09_tiles_overhead_aware/T01_clean_hazard_top/dem_flat.tif,dem_flat.tif,dem,.tif,3918,2026-05-13T01:13:52,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0065/dsm_buildings_tile.tif,dsm_buildings_tile.tif,dsm,.tif,1615,2026-05-26T04:55:50,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0065/dsm_dem_flat_tile.tif,dsm_dem_flat_tile.tif,dsm,.tif,677,2026-05-26T04:55:50,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0065/dsm_overhead_canopy_tile.tif,dsm_overhead_canopy_tile.tif,dsm,.tif,981,2026-05-26T04:55:50,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0065/dsm_vegetation_tile_base.tif,dsm_vegetation_tile_base.tif,dsm,.tif,11190,2026-05-26T04:55:50,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0065/dsm_vegetation_tile_overhead_as_canopy.tif,dsm_vegetation_tile_overhead_as_canopy.tif,dsm,.tif,11387,2026-05-26T04:55:50,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0066/dsm_buildings_tile.tif,dsm_buildings_tile.tif,dsm,.tif,1605,2026-05-26T04:52:49,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0066/dsm_dem_flat_tile.tif,dsm_dem_flat_tile.tif,dsm,.tif,677,2026-05-26T04:52:49,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0066/dsm_overhead_canopy_tile.tif,dsm_overhead_canopy_tile.tif,dsm,.tif,988,2026-05-26T04:52:49,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0066/dsm_vegetation_tile_base.tif,dsm_vegetation_tile_base.tif,dsm,.tif,12207,2026-05-26T04:52:49,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0066/dsm_vegetation_tile_overhead_as_canopy.tif,dsm_vegetation_tile_overhead_as_canopy.tif,dsm,.tif,12385,2026-05-26T04:52:49,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0081/dsm_buildings_tile.tif,dsm_buildings_tile.tif,dsm,.tif,2320,2026-05-26T04:49:46,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0081/dsm_dem_flat_tile.tif,dsm_dem_flat_tile.tif,dsm,.tif,677,2026-05-26T04:49:46,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0081/dsm_overhead_canopy_tile.tif,dsm_overhead_canopy_tile.tif,dsm,.tif,1541,2026-05-26T04:49:46,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0081/dsm_vegetation_tile_base.tif,dsm_vegetation_tile_base.tif,dsm,.tif,11489,2026-05-26T04:49:46,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0081/dsm_vegetation_tile_overhead_as_canopy.tif,dsm_vegetation_tile_overhead_as_canopy.tif,dsm,.tif,11787,2026-05-26T04:49:46,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0082/dsm_buildings_tile.tif,dsm_buildings_tile.tif,dsm,.tif,2395,2026-05-26T04:55:34,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0082/dsm_dem_flat_tile.tif,dsm_dem_flat_tile.tif,dsm,.tif,677,2026-05-26T04:55:34,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0082/dsm_overhead_canopy_tile.tif,dsm_overhead_canopy_tile.tif,dsm,.tif,1638,2026-05-26T04:55:34,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0082/dsm_vegetation_tile_base.tif,dsm_vegetation_tile_base.tif,dsm,.tif,11381,2026-05-26T04:55:34,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0082/dsm_vegetation_tile_overhead_as_canopy.tif,dsm_vegetation_tile_overhead_as_canopy.tif,dsm,.tif,11695,2026-05-26T04:55:34,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0089/dsm_buildings_tile.tif,dsm_buildings_tile.tif,dsm,.tif,1073,2026-05-26T04:41:42,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0089/dsm_dem_flat_tile.tif,dsm_dem_flat_tile.tif,dsm,.tif,677,2026-05-26T04:41:42,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0089/dsm_overhead_canopy_tile.tif,dsm_overhead_canopy_tile.tif,dsm,.tif,1132,2026-05-26T04:41:42,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0089/dsm_vegetation_tile_base.tif,dsm_vegetation_tile_base.tif,dsm,.tif,6826,2026-05-26T04:41:42,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0089/dsm_vegetation_tile_overhead_as_canopy.tif,dsm_vegetation_tile_overhead_as_canopy.tif,dsm,.tif,7231,2026-05-26T04:41:42,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0097/dsm_buildings_tile.tif,dsm_buildings_tile.tif,dsm,.tif,1470,2026-05-26T04:47:24,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0097/dsm_dem_flat_tile.tif,dsm_dem_flat_tile.tif,dsm,.tif,677,2026-05-26T04:47:24,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0097/dsm_overhead_canopy_tile.tif,dsm_overhead_canopy_tile.tif,dsm,.tif,963,2026-05-26T04:47:24,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0097/dsm_vegetation_tile_base.tif,dsm_vegetation_tile_base.tif,dsm,.tif,12399,2026-05-26T04:47:24,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0097/dsm_vegetation_tile_overhead_as_canopy.tif,dsm_vegetation_tile_overhead_as_canopy.tif,dsm,.tif,12623,2026-05-26T04:47:24,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0108/dsm_buildings_tile.tif,dsm_buildings_tile.tif,dsm,.tif,1733,2026-05-26T04:53:33,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0108/dsm_dem_flat_tile.tif,dsm_dem_flat_tile.tif,dsm,.tif,677,2026-05-26T04:53:33,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0108/dsm_overhead_canopy_tile.tif,dsm_overhead_canopy_tile.tif,dsm,.tif,759,2026-05-26T04:53:33,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0108/dsm_vegetation_tile_base.tif,dsm_vegetation_tile_base.tif,dsm,.tif,8463,2026-05-26T04:53:33,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0108/dsm_vegetation_tile_overhead_as_canopy.tif,dsm_vegetation_tile_overhead_as_canopy.tif,dsm,.tif,8519,2026-05-26T04:53:33,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0114/dsm_buildings_tile.tif,dsm_buildings_tile.tif,dsm,.tif,1375,2026-05-26T04:56:31,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0114/dsm_dem_flat_tile.tif,dsm_dem_flat_tile.tif,dsm,.tif,677,2026-05-26T04:56:31,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0114/dsm_overhead_canopy_tile.tif,dsm_overhead_canopy_tile.tif,dsm,.tif,688,2026-05-26T04:56:31,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0114/dsm_vegetation_tile_base.tif,dsm_vegetation_tile_base.tif,dsm,.tif,11031,2026-05-26T04:56:31,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0114/dsm_vegetation_tile_overhead_as_canopy.tif,dsm_vegetation_tile_overhead_as_canopy.tif,dsm,.tif,11038,2026-05-26T04:56:31,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0126/dsm_buildings_tile.tif,dsm_buildings_tile.tif,dsm,.tif,1136,2026-05-26T04:41:08,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/data/solweig/v12_n150_tiles/TP_0126/dsm_dem_flat_tile.tif,dsm_dem_flat_tile.tif,dsm,.tif,677,2026-05-26T04:41:08,main_worktree,grid|solweig,,ambiguous,52,,yes,docs_config_tokens_path_size_mtime_metadata; not latest-mtime-only,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
