cell_id,selected_priority_rank,primary_role,secondary_roles,rationale,spatial_bin,typology,nearest_anchor_cell,nearest_neutral_cell,nearest_n150_distance,nearest_n150_distance_percentile,coverage_gap,expected_learning_value,sampling_boundary,claim_boundary
TP_0003,46,typology_gap_fill,spatial_gap_fill|neutral_boundary_replication,typology_gap_fill; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; neutral_boundary_like_neighbour; transport in west_south; candidate design only.,west_south,transport,TP_0141,TP_0960,18.917849179178084,0.8989169675090253,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0589,47,typology_gap_fill,spatial_gap_fill|control_cell,typology_gap_fill; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; transport in west_north; candidate design only.,west_north,transport,TP_0542,TP_0676,18.74123070786586,0.8977135980746089,weak_spatial_bin|weak_typology_spatial_bin|problem_typology,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0119,48,typology_gap_fill,spatial_gap_fill|control_cell,typology_gap_fill; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; transport in west_south; candidate design only.,west_south,transport,TP_0542,TP_0676,18.486801007424784,0.8953068592057761,weak_spatial_bin|weak_typology_spatial_bin|problem_typology,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0159,49,typology_gap_fill,spatial_gap_fill|control_cell,typology_gap_fill; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; civic_institutional in west_south; candidate design only.,west_south,civic_institutional,TP_0433,TP_0492,18.485007234916953,0.8941034897713598,weak_spatial_bin|weak_typology_spatial_bin|problem_typology,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0199,50,typology_gap_fill,spatial_gap_fill|control_cell,typology_gap_fill; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; transport in east_south; candidate design only.,east_south,transport,TP_0433,TP_0115,18.480975810906763,0.8929001203369434,weak_spatial_bin|weak_typology_spatial_bin|problem_typology,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0859,51,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; transport in east_north; candidate design only.,east_north,transport,TP_0037,TP_0676,1172.2275614122373,1.0,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0887,52,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; transport in east_north; candidate design only.,east_north,transport,TP_0037,TP_0676,507.3700610146773,0.9987966305655837,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0831,53,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; transport in east_north; candidate design only.,east_north,transport,TP_0037,TP_0676,445.72165769642635,0.9975932611311673,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0888,54,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; transport in east_north; candidate design only.,east_north,transport,TP_0037,TP_0676,166.0142874848824,0.9963898916967509,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0860,55,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; transport in east_north; candidate design only.,east_north,transport,TP_0037,TP_0676,147.47221911936475,0.9951865222623345,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0945,56,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; transport in east_north; candidate design only.,east_north,transport,TP_0037,TP_0676,87.0166661216952,0.9939831528279182,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0915,57,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; transport in east_north; candidate design only.,east_north,transport,TP_0037,TP_0676,80.6923070863076,0.9927797833935018,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0974,58,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; transport in east_north; candidate design only.,east_north,transport,TP_0037,TP_0676,66.87299850543354,0.9903730445246691,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0572,59,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; transport in east_north; candidate design only.,east_north,transport,TP_0141,TP_0366,48.72522703809078,0.9879663056558363,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0774,60,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; transport in east_north; candidate design only.,east_north,transport,TP_0542,TP_0115,42.527132259796694,0.98676293622142,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0943,61,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; water in west_north; candidate design only.,west_north,water,TP_0542,TP_0676,42.452170559474894,0.9855595667870036,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0946,62,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; transport in east_north; candidate design only.,east_north,transport,TP_0542,TP_0115,38.48527320987987,0.9819494584837545,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0973,63,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; transport in east_north; candidate design only.,east_north,transport,TP_0037,TP_0960,37.54259345049298,0.9807460890493381,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0571,64,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; transport in east_north; candidate design only.,east_north,transport,TP_0037,TP_0676,35.83965259691472,0.9795427196149218,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0832,65,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; transport in east_north; candidate design only.,east_north,transport,TP_0037,TP_0960,33.12752209961534,0.9723225030084236,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0917,66,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; transport in east_north; candidate design only.,east_north,transport,TP_0857,TP_0960,31.64582188311804,0.9687123947051745,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0570,67,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; transport in east_north; candidate design only.,east_north,transport,TP_0542,TP_0676,31.383632147641606,0.9675090252707581,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0197,68,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; residential in east_south; candidate design only.,east_south,residential,TP_0141,TP_0565,30.806203595458786,0.9651022864019254,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0110,69,spatial_gap_fill,typology_gap_fill|neutral_boundary_replication|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; neutral_boundary_like_neighbour; residential in east_south; candidate design only.,east_south,residential,TP_0141,TP_0676,29.784292005442644,0.9590854392298436,weak_spatial_bin|problem_typology|sparse_feature_space|neutral_boundary_like_neighbour,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0255,70,spatial_gap_fill,typology_gap_fill|neutral_boundary_replication|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; neutral_boundary_like_neighbour; residential in east_south; candidate design only.,east_south,residential,TP_0141,TP_0676,27.77556323627684,0.9554753309265944,weak_spatial_bin|problem_typology|sparse_feature_space|neutral_boundary_like_neighbour,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0632,71,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; transport in east_north; candidate design only.,east_north,transport,TP_0542,TP_0676,25.551982156666334,0.9494584837545126,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0944,72,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; transport in east_north; candidate design only.,east_north,transport,TP_0037,TP_0676,24.987550963904216,0.9446450060168472,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0546,73,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; transport in east_north; candidate design only.,east_north,transport,TP_0542,TP_0676,23.89001610965728,0.937424789410349,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0603,74,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; transport in east_north; candidate design only.,east_north,transport,TP_0542,TP_0676,21.939305148614185,0.927797833935018,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0538,75,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; transport in east_north; candidate design only.,east_north,transport,TP_0542,TP_0676,20.33869678409217,0.9169675090252708,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0568,76,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; transport in east_north; candidate design only.,east_north,transport,TP_0141,TP_0676,20.092195884487886,0.9133574007220217,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0074,77,spatial_gap_fill,typology_gap_fill|neutral_boundary_replication|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; neutral_boundary_like_neighbour; residential in east_south; candidate design only.,east_south,residential,TP_0141,TP_0676,19.97609071998861,0.9121540312876053,weak_spatial_bin|problem_typology|sparse_feature_space|neutral_boundary_like_neighbour,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0227,78,spatial_gap_fill,typology_gap_fill|sparse_feature_space,spatial_gap_fill; weak_spatial_bin; problem_typology; sparse_feature_space; residential in east_south; candidate design only.,east_south,residential,TP_0542,TP_0115,19.61424292937296,0.9097472924187726,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0139,79,spatial_gap_fill,typology_gap_fill|control_cell,spatial_gap_fill; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; transport in east_south; candidate design only.,east_south,transport,TP_0542,TP_0676,18.436951550763197,0.8904933814681107,weak_spatial_bin|weak_typology_spatial_bin|problem_typology,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0588,80,spatial_gap_fill,typology_gap_fill|control_cell,spatial_gap_fill; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; transport in west_north; candidate design only.,west_north,transport,TP_0542,TP_0676,18.36748498208559,0.8892900120336944,weak_spatial_bin|weak_typology_spatial_bin|problem_typology,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0519,81,anchor_like_replication,typology_gap_fill|spatial_gap_fill,anchor_like_replication; weak_spatial_bin; problem_typology; anchor_like_neighbour; other in east_north; candidate design only.,east_north,other,TP_0433,TP_0492,4.469164115112079,0.17328519855595667,weak_spatial_bin|problem_typology|anchor_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0978,82,anchor_like_replication,typology_gap_fill|spatial_gap_fill,anchor_like_replication; weak_spatial_bin; problem_typology; anchor_like_neighbour; residential in east_north; candidate design only.,east_north,residential,TP_0433,TP_0492,2.73418246899192,0.019253910950661854,weak_spatial_bin|problem_typology|anchor_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0829,83,anchor_like_replication,typology_gap_fill|spatial_gap_fill,anchor_like_replication; weak_spatial_bin; problem_typology; anchor_like_neighbour; residential in east_north; candidate design only.,east_north,residential,TP_0857,TP_0326,6.76422403332046,0.41636582430806257,weak_spatial_bin|problem_typology|anchor_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0929,84,anchor_like_replication,typology_gap_fill|spatial_gap_fill,anchor_like_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; anchor_like_neighbour; residential in west_north; candidate design only.,west_north,residential,TP_0857,TP_0326,4.514098111908111,0.17809867629362214,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|anchor_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0523,85,anchor_like_replication,typology_gap_fill|spatial_gap_fill,anchor_like_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; anchor_like_neighbour; residential in west_north; candidate design only.,west_north,residential,TP_0141,TP_0326,9.066850865796281,0.5764139590854392,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|anchor_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0002,86,anchor_like_replication,typology_gap_fill|spatial_gap_fill,anchor_like_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; anchor_like_neighbour; residential in west_south; candidate design only.,west_south,residential,TP_0857,TP_0326,3.075908922133664,0.04091456077015644,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|anchor_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0372,87,anchor_like_replication,typology_gap_fill|spatial_gap_fill,anchor_like_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; anchor_like_neighbour; commercial in east_south; candidate design only.,east_south,commercial,TP_0857,TP_0326,3.513900107601132,0.07581227436823104,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|anchor_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0464,88,anchor_like_replication,typology_gap_fill|spatial_gap_fill,anchor_like_replication; weak_spatial_bin; problem_typology; anchor_like_neighbour; other in east_south; candidate design only.,east_south,other,TP_0433,TP_0492,8.381754923148842,0.51985559566787,weak_spatial_bin|problem_typology|anchor_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0146,89,anchor_like_replication,typology_gap_fill|spatial_gap_fill,anchor_like_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; anchor_like_neighbour; residential in west_south; candidate design only.,west_south,residential,TP_0857,TP_0326,4.589578402724395,0.18531889290012032,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|anchor_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0827,90,anchor_like_replication,typology_gap_fill|spatial_gap_fill,anchor_like_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; anchor_like_neighbour; residential in west_north; candidate design only.,west_north,residential,TP_0857,TP_0326,5.289511721662889,0.2683513838748496,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|anchor_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0206,91,anchor_like_replication,typology_gap_fill|spatial_gap_fill,anchor_like_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; anchor_like_neighbour; civic_institutional in west_south; candidate design only.,west_south,civic_institutional,TP_0857,TP_0326,4.0855615327417905,0.13357400722021662,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|anchor_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0383,92,anchor_like_replication,typology_gap_fill|spatial_gap_fill|neutral_boundary_replication,anchor_like_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; anchor_like_neighbour; neutral_boundary_like_neighbour; residential in west_south; candidate design only.,west_south,residential,TP_0857,TP_0326,6.786698817503798,0.41997593261131166,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|anchor_like_neighbour|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
