cell_id,scenario,asset_folder,dsm_path,cdsm_path,dem_path,wall_height_path,wall_aspect_path,svf_path_or_zip,asset_plan_status,svf_rule,claim_boundary
TP_0972,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0972,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0972/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0972/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0972/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0972/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0972/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0972/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0090,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0090,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0090/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0090/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0090/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0090/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0090/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0090/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0681,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0681,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0681/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0681/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0681/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0681/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0681/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0681/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0681,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0681,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0681/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0681/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0681/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0681/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0681/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0681/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0610,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0610,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0610/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0610/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0610/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0610/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0610/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0610/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0610,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0610,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0610/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0610/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0610/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0610/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0610/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0610/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0373,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0373,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0373/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0373/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0373/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0373/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0373/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0373/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0373,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0373,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0373/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0373/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0373/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0373/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0373/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0373/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0611,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0611,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0611/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0611/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0611/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0611/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0611/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0611/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0611,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0611,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0611/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0611/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0611/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0611/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0611/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0611/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0590,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0590,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0590/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0590/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0590/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0590/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0590/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0590/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0590,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0590,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0590/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0590/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0590/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0590/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0590/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0590/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0171,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0171,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0171/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0171/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0171/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0171/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0171/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0171/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0171,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0171,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0171/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0171/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0171/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0171/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0171/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0171/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0102,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0102,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0102/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0102/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0102/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0102/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0102/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0102/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0102,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0102,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0102/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0102/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0102/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0102/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0102/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0102/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0767,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0767,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0767/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0767/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0767/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0767/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0767/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0767/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0767,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0767,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0767/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0767/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0767/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0767/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0767/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0767/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0359,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0359,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0359/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0359/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0359/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0359/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0359/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0359/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0359,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0359,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0359/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0359/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0359/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0359/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0359/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0359/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0939,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0939,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0939/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0939/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0939/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0939/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0939/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0939/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0939,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0939,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0939/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0939/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0939/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0939/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0939/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0939/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0169,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0169,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0169/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0169/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0169/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0169/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0169/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0169/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0169,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0169,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0169/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0169/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0169/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0169/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0169/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0169/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0649,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0649,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0649/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0649/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0649/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0649/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0649/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0649/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0649,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0649,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0649/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0649/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0649/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0649/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0649/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0649/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0099,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0099,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0099/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0099/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0099/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0099/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0099/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0099/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0099,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0099,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0099/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0099/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0099/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0099/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0099/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0099/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0003,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0003,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0003/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0003/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0003/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0003/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0003/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0003/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0003,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0003,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0003/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0003/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0003/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0003/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0003/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0003/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0589,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0589,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0589/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0589/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0589/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0589/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0589/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0589/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0589,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0589,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0589/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0589/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0589/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0589/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0589/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0589/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
